pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag_x,leverage,is_short,open_timestamp,close_timestamp,orders,funding_fees,date,open,high,low,close,volume,open_count,high_count,low_count,close_count,max_count,date_1d,open_1d,high_1d,low_1d,close_1d,volume_1d,sma200_1d,ichimoku-tenkan_1d,ichimoku-kinjun_1d,ichimoku-spanA_1d,ichimoku-spanB_1d,ichimoku-chiku_1d,close_sup_sma200_1d,date_4h,open_4h,high_4h,low_4h,close_4h,volume_4h,sma200_4h,close_sup_sma200_4h,volume_sma,ichimoku-tenkan,ichimoku-kinjun,ichimoku-spanA,ichimoku-spanB,ichimoku-chiku,ichimoku-spanA-futur,ichimoku-spanB-futur,ichimoku-futur,sma200,atr,stoploss_prices,kinjun_threshold,engulfing,last_candle_under_cloud,custom_sell_signal,custom_exit_signal,adx_range,is_hammer,is_bullish_engulfing,is_strong_bullish_candle,rsi,atr_strength,adx,close_sup_sma200,ichimoku-chiku-free,kinjun_flat,ichimoku-tenkan_sup_kinjun,tenkan_kinjun_increasing,kinjun_proximity,tenkan_proximity,proximity,volume_sup_avg,enter_tag_y,enter_long,timestamp,entry_type,is_loss
LTC/USDT,108.86156,108.86156,1.681,2024-01-03 14:00:00,2024-02-28 17:00:00+00:00,64.76,77.26,0.001,0.001,80820,0.1906367258436437,20.77376438,take_profit_1.5R,61.522,-0.05,56.80864049771984,-0.12278195648981105,61.0,77.5,0,hammer_rebond,1.0,0,1704290400000,1709139600000,"[{'amount': 1.681, 'safe_price': 64.76, 'ft_order_side': 'buy', 'order_filled_timestamp': 1704290400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 108.97042156}, {'amount': 1.681, 'safe_price': 77.26, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709139600000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 130.00393406}]",0.0,2024-01-03 14:00:00,65.72,65.77,63.81,64.75,178773.141,15.0,15.0,15.0,2.0,15.0,2024-01-02 00:00:00+00:00,74.72,75.9,72.48,72.97,608280.863,74.82605000000008,74.175,73.765,71.52250000000001,68.245,68.35,0,2024-01-03 08:00:00+00:00,72.99,73.52,71.36,71.81,158481.469,73.03174999999985,0,53542.84525,65.66,66.34,74.745,73.655,64.75,66.0,66.805,0,74.08514999999983,1.5718790045603144,56.80864049771984,66.27366,0,0,69.94875800912064,74.51511771686324,0,0,0,0,9.676590485801205,2.427612362255312,31.918990452698715,0,0,0,0,0,0.0239674404582454,0.0138592750533048,0,1,hammer_rebond,1.0,2024-01-03 14:00:00,hammer_rebond,0
LTC/USDT,269.56087,269.56087,3.677,2024-02-28 19:00:00,2024-02-29 04:20:00+00:00,73.31,79.93,0.001,0.001,560,0.08812303506069705,23.77827652,take_profit_1.5R,69.6445,-0.05,69.32243744912168,-0.05439315988103022,72.49,81.37,0,hammer_rebond,1.0,0,1709146800000,1709180400000,"[{'amount': 3.677, 'safe_price': 73.31, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709146800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 269.83043087}, {'amount': 3.677, 'safe_price': 79.93, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709180400000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 294.19651261}]",0.0,2024-02-28 19:00:00,74.11,74.42,71.24,73.31,210978.811,15.0,15.0,15.0,15.0,15.0,2024-02-27 00:00:00+00:00,71.93,76.38,71.93,73.97,1532194.552,68.61885000000002,71.85,71.41999999999999,68.205,67.755,89.65,1,2024-02-28 12:00:00+00:00,74.62,76.32,74.55,74.99,298032.465,69.47144999999983,1,80212.5035,74.10499999999999,74.10499999999999,73.98249999999999,72.74,73.31,74.10499999999999,74.10499999999999,0,70.56699999999987,1.6140451017566186,69.32243744912168,74.03089499999999,0,0,77.33309020351322,81.57293516330486,0,1,0,0,43.31351819207806,2.2016711250260794,19.97473439726972,1,0,1,1,0,0.0107280210512109,0.0107280210512109,0,1,hammer_rebond,1.0,2024-02-28 19:00:00,hammer_rebond,0
LTC/USDT,293.10084,293.10084,3.522,2024-02-29 14:00:00,2024-02-29 21:35:00+00:00,83.22,79.93954767242263,0.001,0.001,455,-0.0413382804882604,-12.12840102,stop_loss,79.059,-0.05,79.93954767242263,-0.039419037822366776,79.53,84.96,0,hammer_rebond,1.0,0,1709215200000,1709242500000,"[{'amount': 3.522, 'safe_price': 83.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709215200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 293.39394083999997}, {'amount': 3.522, 'safe_price': 79.93954767242263, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709242500000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 281.82863398917476}]",0.0,2024-02-29 14:00:00,82.49,83.43,82.27,83.22,74303.892,15.0,15.0,15.0,15.0,15.0,2024-02-28 00:00:00+00:00,73.97,77.94,70.27,74.48,1803955.735,68.57390000000002,72.63,72.19999999999999,68.205,67.755,90.58,1,2024-02-29 08:00:00+00:00,82.31,82.78,81.39,82.01,272068.631,69.73834999999984,1,96992.6576,82.72999999999999,77.425,74.645,72.74,83.22,80.07749999999999,77.425,1,71.47219999999986,1.557384655154712,79.93954767242263,77.34757499999999,0,17,83.19226931030941,87.00226352775614,0,0,0,0,71.39911083091161,1.8714066992966976,32.63522156014028,1,1,1,1,1,0.0654181465934775,0.0029010032636286,1,0,hammer_rebond,1.0,2024-02-29 14:00:00,hammer_rebond,1
BNB/USDT,280.9767,280.9767,0.709,2024-02-29 23:00:00,2024-02-29 23:20:00+00:00,396.3,399.8,0.001,0.001,20,0.006816045423161245,1.9170651,take_profit_1.5R,376.485,-0.05,395.1662032472078,-0.00286095572241285,396.0,400.4,0,hammer_rebond,1.0,0,1709247600000,1709248800000,"[{'amount': 0.709, 'safe_price': 396.3, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709247600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 281.2576767}, {'amount': 0.709, 'safe_price': 399.8, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709248800000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 283.74165819999996}]",0.0,2024-02-29 23:00:00,402.5,402.9,391.1,396.2,50027.57,1.0,15.0,15.0,15.0,15.0,2024-02-28 00:00:00+00:00,394.6,427.3,394.1,414.6,1348008.995,258.5324999999997,386.05,362.65,302.45000000000005,285.15,587.0,1,2024-02-29 16:00:00+00:00,407.5,408.7,402.1,405.7,169879.236,339.2164999999992,1,48662.61825,400.65,405.4,412.175,408.4500000000001,396.2,403.025,409.2000000000001,0,389.9730000000016,5.0735935055842765,395.1662032472078,404.9946,0,0,419.3471870111686,432.6308881069923,0,0,0,0,31.380757470072325,1.2805637318486311,21.769073481647588,1,0,0,0,0,0.0226936359151455,0.0111069512042929,0,1,hammer_rebond,1.0,2024-02-29 23:00:00,hammer_rebond,0
XRP/USDT,167.34888,167.34888,295.2,2024-02-28 19:00:00,2024-03-02 03:10:00+00:00,0.5669,0.6358,0.001,0.001,3370,0.11929735461222496,19.98424296,take_profit_1.5R,0.5386,-0.05,0.5221,-0.07911339068834122,0.5597,0.6371,0,hammer_rebond,1.0,0,1709146800000,1709349000000,"[{'amount': 295.2, 'safe_price': 0.5669, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709146800000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 167.51622887999997}, {'amount': 295.2, 'safe_price': 0.6358, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709349000000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 187.87584816}]",0.0,2024-02-28 19:00:00,0.5724,0.5725,0.5485,0.567,104656375.0,4.0,4.0,4.0,3.0,4.0,2024-02-27 00:00:00+00:00,0.5506,0.5976,0.5476,0.5861,852720045.0,0.5618750000000001,0.56135,0.54725,0.53365,0.57185,0.6325,1,2024-02-28 12:00:00+00:00,0.5801,0.5903,0.5794,0.5873,142142921.0,0.5328309999999988,1,47062556.4,0.56795,0.56795,0.55695,0.5494,0.567,0.56795,0.56795,0,0.5504584999999976,0.0137787623624414,0.5220506188187793,0.56738205,0,50,0.595507524724883,0.6329125665669927,0,1,0,0,41.934426567752034,2.4301168187727518,40.20439833451432,1,1,1,1,0,0.0016726824544414,0.0016726824544414,1,1,hammer_rebond,1.0,2024-02-28 19:00:00,hammer_rebond,0
XRP/USDT,383.17665,383.17665,608.7,2024-03-02 16:00:00,2024-03-03 07:15:00+00:00,0.6295,0.62,0.001,0.001,915,-0.017059191801050422,-6.54322065,stop_loss,0.5981,-0.05,0.62,-0.01514292413538565,0.617,0.6451,0,hammer_rebond,1.0,0,1709395200000,1709450100000,"[{'amount': 608.7, 'safe_price': 0.6295, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709395200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 383.55982664999993}, {'amount': 608.7, 'safe_price': 0.62, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709450100000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 377.771394}]",0.0,2024-03-02 16:00:00,0.6352,0.6375,0.629,0.6294,22594154.0,4.0,4.0,3.0,4.0,4.0,2024-03-01 00:00:00+00:00,0.5868,0.6034,0.5829,0.6013,545783016.0,0.5612525,0.57555,0.56145,0.53365,0.57185,0.6118,1,2024-03-02 12:00:00+00:00,0.6428,0.6501,0.6272,0.6294,152020795.0,0.5392804999999988,1,40740148.45,0.63495,0.61765,0.5955999999999999,0.5780000000000001,0.6294,0.6263000000000001,0.61355,1,0.5688319999999976,0.0097605414864504,0.6199675292567747,0.61703235,0,18,0.6458210829729011,0.6755875310808873,0,0,0,0,57.77954044060223,1.5507692225056384,34.85509276939515,1,1,1,1,0,0.0190237189346716,0.0087408457358848,0,0,hammer_rebond,1.0,2024-03-02 16:00:00,hammer_rebond,1
BTC/USDT,296.2958292,296.2958292,0.00486,2024-02-28 16:00:00,2024-03-04 09:35:00+00:00,60966.22,65492.14,0.001,0.001,6815,0.07209019311586565,21.38138357,take_profit_1.5R,57917.909,-0.05,58037.99263689132,-0.048030325040796074,58700.0,65555.0,0,hammer_rebond,1.0,0,1709136000000,1709544900000,"[{'amount': 0.00486, 'safe_price': 60966.22, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709136000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 296.59212502919996}, {'amount': 0.00486, 'safe_price': 65492.14, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709544900000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 318.61009220039995}]",0.0,2024-02-28 16:00:00,60971.11,61360.0,60591.1,60966.22,6474.56782,15.0,,15.0,15.0,15.0,2024-02-27 00:00:00+00:00,54476.48,57588.15,54450.13,57037.34,67194.98562,36608.892449999934,54054.575,49905.075,42722.75750000001,43762.240000000005,67209.99,1,2024-02-28 12:00:00+00:00,58941.11,61360.0,58891.1,60966.22,26368.9182,47856.07740000007,1,3201.227594,59252.495,58784.5,55359.0975,54159.185,60966.22,59018.4975,56158.5,1,52731.02424999989,690.0147262173492,58037.99263689132,58725.7155,0,50,60398.526952434695,62327.55814117034,0,0,0,0,81.50970402237402,1.131798438901656,60.76155121089359,1,1,0,1,1,0.0371138650494603,0.0289224107778078,0,1,hammer_rebond,1.0,2024-02-28 16:00:00,hammer_rebond,0
XRP/USDT,275.55935,275.55935,447.7,2024-03-03 09:00:00,2024-03-05 01:35:00+00:00,0.6155,0.6648,0.001,0.001,2435,0.07793944479565926,21.49841969,take_profit_1.5R,0.5848,-0.05,0.5838,-0.05164584251605109,0.6143,0.6678,0,hammer_rebond,1.0,0,1709456400000,1709602500000,"[{'amount': 447.7, 'safe_price': 0.6155, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709456400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 275.83490935}, {'amount': 447.7, 'safe_price': 0.6648, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709602500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 297.92859095999995}]",0.0,2024-03-03 09:00:00,0.6105,0.6178,0.6063,0.6156,64900334.0,4.0,4.0,4.0,4.0,4.0,2024-03-02 00:00:00+00:00,0.6013,0.6501,0.5993,0.6442,891150692.0,0.5614215,0.5876,0.5741,0.53365,0.57185,0.6244,1,2024-03-03 04:00:00+00:00,0.6357,0.6398,0.59,0.6105,172676572.0,0.5412779999999988,1,29693763.9,0.6173,0.62005,0.614525,0.60685,0.6156,0.618675,0.6165,1,0.5769389999999975,0.0102160321372587,0.5837119839313706,0.61942995,0,1,0.6391070642745176,0.6693863268929319,0,0,0,0,40.9755296229936,1.6595243887684832,25.99980152706132,1,0,1,0,0,0.0154019837109909,0.0110157135914464,0,1,hammer_rebond,1.0,2024-03-03 09:00:00,hammer_rebond,0
XRP/USDT,227.392,227.392,352.0,2024-03-05 07:00:00,2024-03-05 16:05:00+00:00,0.646,0.6141,0.001,0.001,545,-0.05128014400460221,-11.6723552,stop_loss,0.6137,-0.05,0.6141,-0.049450471238301597,0.6085,0.6544,0,hammer_rebond,1.0,0,1709622000000,1709654700000,"[{'amount': 352.0, 'safe_price': 0.646, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709622000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 227.61939199999998}, {'amount': 352.0, 'safe_price': 0.6141, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709654700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 216.37936319999997}]",0.0,2024-03-05 07:00:00,0.6429,0.6473,0.638,0.6461,38361389.0,4.0,4.0,3.0,4.0,4.0,2024-03-04 00:00:00+00:00,0.6271,0.666,0.615,0.6477,1053563753.0,0.562319,0.5974,0.58805,0.525775,0.57185,0.6212,1,2024-03-05 00:00:00+00:00,0.6476,0.6685,0.6432,0.653,248327845.0,0.5480054999999987,1,52692090.0,0.645,0.645,0.62095,0.62005,0.6461,0.645,0.62925,1,0.5988434999999975,0.0124040088398857,0.6140549955800572,0.644355,0,25,0.6698080176797715,0.7082138937532311,0,0,0,0,49.70939606669319,1.9198280204125933,14.554466751982606,1,1,1,1,0,0.0032558139534883,0.0032558139534883,0,0,hammer_rebond,1.0,2024-03-05 07:00:00,hammer_rebond,1
BTC/USDT,386.8991,386.8991,0.00575,2024-03-05 07:00:00,2024-03-05 17:05:00+00:00,67286.8,64496.35158702423,0.001,0.001,605,-0.04338610623427517,-16.8028315,stop_loss,63922.46,-0.05,64496.35158702423,-0.04147096329407507,63888.0,69000.0,0,hammer_rebond,1.0,0,1709622000000,1709658300000,"[{'amount': 0.00575, 'safe_price': 67286.8, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709622000000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 387.28599909999997}, {'amount': 0.00575, 'safe_price': 64496.35158702423, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709658300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 371.2248756470147}]",0.0,2024-03-05 07:00:00,66961.1,67465.2,66624.36,67286.8,2731.31903,15.0,14.0,15.0,14.0,15.0,2024-03-04 00:00:00+00:00,63113.97,68499.0,62300.0,68245.71,84835.16005,37641.78784999994,59700.22,56415.05,42308.07,43762.240000000005,69582.18,1,2024-03-05 00:00:00+00:00,68245.71,68686.8,67535.31,68113.94,11448.26318,51219.285250000044,1,3829.433818,66887.9,65948.4,63039.12,62794.12,67286.8,66418.15,65003.4,1,60454.23499999983,924.9408259515342,64496.35158702423,65882.4516,0,43,68268.03165190306,71075.2006012775,0,0,0,0,60.25392011880511,1.3746244819957765,59.19019236678145,1,1,1,1,0,0.0153559449509011,0.0010943683386683,1,0,hammer_rebond,1.0,2024-03-05 07:00:00,hammer_rebond,1
LTC/USDT,188.097,188.097,2.1,2024-03-03 09:00:00,2024-03-05 19:35:00+00:00,89.57,82.33440469062957,0.001,0.001,3515,-0.08261805978196989,-15.5557494,stop_loss,85.0915,-0.05,82.33440469062957,-0.08078145929854219,81.11,92.69,0,hammer_rebond,1.0,0,1709456400000,1709667300000,"[{'amount': 2.1, 'safe_price': 89.57, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709456400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 188.28509699999995}, {'amount': 2.1, 'safe_price': 82.33440469062957, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709667300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 173.0751521001724}]",0.0,2024-03-03 09:00:00,88.54,89.7,87.5,89.57,90104.035,15.0,15.0,1.0,15.0,15.0,2024-03-02 00:00:00+00:00,84.89,94.5,84.45,94.49,2225902.682,68.65385000000002,80.99000000000001,80.91,69.0375,67.755,94.11,1,2024-03-03 04:00:00+00:00,92.85,93.64,83.51,88.52,345768.67,71.37614999999985,1,78017.72185,89.095,89.095,87.6825,83.92,89.57,89.095,88.595,1,77.67009999999985,2.0171506187408874,82.33440469062957,89.005905,0,84,93.12930123748176,99.11042640860478,0,1,0,0,45.29639685650351,2.2520382033503266,49.1265175882378,1,0,1,1,0,0.0062293057971826,0.0062293057971826,0,1,hammer_rebond,1.0,2024-03-03 09:00:00,hammer_rebond,1
XRP/USDT,387.05872,387.05872,618.7,2024-03-05 18:00:00,2024-03-05 19:35:00+00:00,0.6256,0.6008,0.001,0.001,95,-0.041560741049232096,-16.10253368,stop_loss,0.5944,-0.05,0.6008,-0.03972365969332359,0.586,0.6256,0,hammer_rebond,1.0,0,1709661600000,1709667300000,"[{'amount': 618.7, 'safe_price': 0.6256, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709661600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 387.44577872}, {'amount': 618.7, 'safe_price': 0.6008, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709667300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 372.08667496}]",0.0,2024-03-05 18:00:00,0.6273,0.6275,0.6091,0.6255,76281209.0,4.0,4.0,4.0,4.0,4.0,2024-03-04 00:00:00+00:00,0.6271,0.666,0.615,0.6477,1053563753.0,0.562319,0.5974,0.58805,0.525775,0.57185,0.6212,1,2024-03-05 12:00:00+00:00,0.6496,0.6544,0.6324,0.6386,223428664.0,0.5501779999999986,1,55954445.15,0.6314500000000001,0.6385000000000001,0.6449750000000001,0.628,0.6255,0.6349750000000001,0.6385000000000001,0,0.6044704999999975,0.0130682430082864,0.6007488784958568,0.6378615000000001,0,0,0.6646364860165731,0.7017905392753889,0,1,0,0,35.81135600930953,2.089247483339168,20.16145237875497,1,0,1,0,0,0.0203602192638999,0.0094227571462508,0,1,hammer_rebond,1.0,2024-03-05 18:00:00,hammer_rebond,1
ETH/USDT,199.014588,199.014588,0.0551,2024-03-05 19:00:00,2024-03-05 19:35:00+00:00,3611.88,3519.598034964565,0.001,0.001,35,-0.027496519508904048,-5.47768071,stop_loss,3431.286,-0.05,3519.598034964565,-0.02554956560999677,3440.0,3626.52,0,hammer_rebond,1.0,0,1709665200000,1709667300000,"[{'amount': 0.0551, 'safe_price': 3611.88, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709665200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 199.213602588}, {'amount': 0.0551, 'safe_price': 3519.598034964565, 'ft_order_side': 'sell', 'order_filled_timestamp': 1709667300000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 194.12378157827408}]",0.0,2024-03-05 19:00:00,3686.51,3686.52,3590.85,3611.88,47136.7529,15.0,15.0,15.0,15.0,15.0,2024-03-04 00:00:00+00:00,3487.8,3640.94,3423.78,3627.76,715360.6361,2102.2370500000025,3312.275,3025.9750000000004,2366.735,2408.66,3505.64,1,2024-03-05 12:00:00+00:00,3731.46,3822.04,3730.8,3783.01,232303.136,2839.5725000000025,1,47767.049845,3689.25,3675.23,3506.7075000000004,3467.5,3611.88,3682.24,3619.92,1,3407.8300500000005,59.49809007086972,3519.598034964565,3671.55477,0,52,3801.236180141739,3965.818177304682,0,0,0,0,42.64847764365657,1.647288671574629,33.40736940565231,1,1,1,1,0,0.0172370164588338,0.0209717422240292,0,0,hammer_rebond,1.0,2024-03-05 19:00:00,hammer_rebond,1
ETH/USDT,367.75488,367.75488,0.096,2024-03-06 14:00:00,2024-03-11 11:45:00+00:00,3830.78,4049.71,0.001,0.001,7065,0.05503805264950515,20.26075296,take_profit_1.5R,3639.241,-0.05,3691.83303566071,-0.03627119394465106,3722.95,4054.6,0,hammer_rebond,1.0,0,1709733600000,1710157500000,"[{'amount': 0.096, 'safe_price': 3830.78, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709733600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 368.12263487999996}, {'amount': 0.096, 'safe_price': 4049.71, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710157500000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 389.16093215999996}]",0.0,2024-03-06 14:00:00,3817.42,3845.58,3771.88,3830.77,48306.4603,15.0,15.0,15.0,15.0,15.0,2024-03-05 00:00:00+00:00,3627.75,3822.04,3200.0,3553.65,1392904.864,2111.697350000002,3429.315,3120.6,2371.4125,2408.66,3645.29,1,2024-03-06 08:00:00+00:00,3786.61,3899.47,3778.6,3879.74,201051.8756,2872.9134500000014,1,59175.96412,3773.5,3550.0,3638.9125,3558.5,3830.77,3661.75,3550.0,1,3454.580850000002,83.03060867858063,3691.83303566071,3546.45,0,10,3827.811217357161,4052.791739038512,0,0,0,0,61.32952897146898,2.167465253162697,25.322254410224783,1,1,1,1,1,0.0753295774647887,0.0116390618788922,0,0,hammer_rebond,1.0,2024-03-06 14:00:00,hammer_rebond,0
BTC/USDT,262.3062991,262.3062991,0.00391,2024-03-06 17:00:00,2024-03-11 11:50:00+00:00,67086.01,72192.21,0.001,0.001,6890,0.0739641516946815,19.42066416,take_profit_1.5R,63731.70949999999,-0.05,63867.24190720196,-0.04797972174523468,65551.0,72226.3,0,hammer_rebond,1.0,0,1709744400000,1710157800000,"[{'amount': 0.00391, 'safe_price': 67086.01, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709744400000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 262.56860539909997}, {'amount': 0.00391, 'safe_price': 72192.21, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710157800000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 282.5538126411}]",0.0,2024-03-06 17:00:00,66481.12,67120.04,66221.1,67086.0,2776.03654,15.0,15.0,15.0,,15.0,2024-03-05 00:00:00+00:00,68245.71,69000.0,59005.0,63724.01,132696.7813,37830.13789999994,59950.72,57121.06,42916.97,43762.240000000005,71280.01,1,2024-03-06 12:00:00+00:00,67301.31,67592.31,64664.92,66481.12,21399.96424,52242.28835000007,1,3868.859172,66153.01000000001,64002.5,66906.70499999999,65202.655,67086.0,65077.755000000005,64002.5,1,62533.08864999985,1336.6965055960748,63867.24190720196,63938.4975,0,1,67751.14801119216,71929.6054147481,0,0,0,0,57.25455966672368,1.992511858802246,19.33625177459045,1,0,1,1,0,0.0387269247295026,0.004959865015968,0,0,hammer_rebond,1.0,2024-03-06 17:00:00,hammer_rebond,0
LTC/USDT,105.52584,105.52584,1.288,2024-03-06 00:00:00,2024-03-11 15:25:00+00:00,81.93,99.68,0.001,0.001,8125,0.2142174925038345,22.62808632,take_profit_1.5R,77.8335,-0.05,70.51560032706575,-0.1393189268025662,79.76,103.36,0,hammer_rebond,1.0,0,1709683200000,1710170700000,"[{'amount': 1.288, 'safe_price': 81.93, 'ft_order_side': 'buy', 'order_filled_timestamp': 1709683200000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 105.63136584}, {'amount': 1.288, 'safe_price': 99.68, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710170700000, 'ft_is_entry': False, 'ft_order_tag': 'take_profit_1.5R', 'cost': 128.51622784}]",0.0,2024-03-06 00:00:00,81.31,82.49,81.02,81.93,58226.483,15.0,15.0,15.0,15.0,15.0,2024-03-05 00:00:00+00:00,88.94,91.86,72.0,81.93,2974147.716,68.94520000000003,81.89,81.0,68.0775,67.755,105.01,1,2024-03-05 20:00:00+00:00,77.49,82.49,76.2,81.93,581542.973,73.06194999999985,1,129947.476,81.52000000000001,81.93,89.625,89.095,81.93,81.72500000000001,82.345,0,83.6939999999999,2.68079934586848,70.51560032706575,81.84807,0,0,87.70659869173696,96.21468878544566,0,0,0,0,36.58806984334001,3.272060717525301,35.44674400700454,0,0,1,0,0,0.0075674356157696,0.0025760549558391,1,0,hammer_rebond,1.0,2024-03-06 00:00:00,hammer_rebond,0
LTC/USDT,398.59988,398.59988,4.079,2024-03-12 10:00:00,2024-03-12 16:25:00+00:00,97.72,94.79375639398194,0.001,0.001,385,-0.031883357760726316,-12.72141128,stop_loss,92.83399999999999,-0.05,94.79375639398194,-0.029945186308003136,94.49,98.85,0,hammer_rebond,1.0,0,1710237600000,1710260700000,"[{'amount': 4.079, 'safe_price': 97.72, 'ft_order_side': 'buy', 'order_filled_timestamp': 1710237600000, 'ft_is_entry': True, 'ft_order_tag': 'hammer_rebond', 'cost': 398.99847987999993}, {'amount': 4.079, 'safe_price': 94.79375639398194, 'ft_order_side': 'sell', 'order_filled_timestamp': 1710260700000, 'ft_is_entry': False, 'ft_order_tag': 'stop_loss', 'cost': 387.0503960633833}]",0.0,2024-03-12 10:00:00,97.53,98.24,97.38,97.72,58736.066,15.0,15.0,15.0,15.0,15.0,2024-03-11 00:00:00+00:00,87.43,105.7,83.22,103.86,3096267.327,69.70705000000004,88.85,86.50999999999999,69.41499999999999,67.755,101.6,1,2024-03-12 04:00:00+00:00,98.94,100.78,97.92,98.72,363640.425,77.12709999999983,1,142038.16995,99.165,97.89,87.055,87.095,97.72,98.5275,94.46,1,89.07049999999995,1.7889672120361149,94.79375639398194,97.79211,0,27,102.10543442407224,107.60463114173292,0,0,0,0,47.36783360964266,1.8307073393738384,30.31288180014349,1,1,0,1,0,0.0036775973030953,0.0164876720617152,0,0,hammer_rebond,1.0,2024-03-12 10:00:00,hammer_rebond,1
